date,PET_mm_day,year,month,PET_mm_month,precip_mm,temp_c,wind_u,wind_v,solar_rad,balance_mm
1983-11-01,0.17657353217854213,1983,11,5.297205965356264,21.216376015427258,14.15943958762665,-0.1053524781020522,-0.03253499308007019,12.820915318898923,15.919170050070994
1983-12-01,0.12786470355165905,1983,12,3.9638058101014306,20.463169869624707,13.567910479388956,0.04085231592574503,-0.11005037615081574,12.308202880861712,16.499364059523277
1984-01-01,0.10810046896138571,1984,1,3.351114537802957,13.804618744885467,13.128046464468639,0.21763261608895348,-0.18234154822945453,12.129041824828636,10.45350420708251
1984-02-01,0.14712794486880787,1984,2,4.266710401195429,28.3947342066947,13.347679616483731,-0.19288293670199402,0.07059647528264766,11.44304692090088,24.12802380549927
1984-03-01,0.13278293712436312,1984,3,4.116271050855257,19.700107505213246,13.886299178291893,-0.025404192472409586,-0.05069034546532624,12.693091369859099,15.58383645435799
1984-04-01,0.1335990964699774,1984,4,4.007972894099321,22.533032074165675,13.903730232206442,-0.07447802417362079,-0.030342970847979725,11.847939569143728,18.525059180066354
1984-05-01,0.153833383281473,1984,5,4.768834881725663,21.48829505454979,13.895624036626089,-0.10394142631503368,-0.029854404253145603,13.251334079860735,16.719460172824128
1984-06-01,0.23739518473719876,1984,6,7.121855542115963,18.43369192077486,13.420104252642375,-0.4726133326842884,0.16239234628387877,12.284751964748123,11.311836378658896
1984-07-01,0.27298582888273243,1984,7,8.462560695364706,19.24586217485328,13.006797148200576,-0.5256514803990486,0.2157419649019761,13.230503836579262,10.783301479488573
1984-08-01,0.29772208450417376,1984,8,9.229384619629386,11.5983679455323,13.500885399245817,-0.4748059432455458,0.15438461386720348,13.526598503318462,2.3689833259029136
1984-09-01,0.2310043949260564,1984,9,6.930131847781692,18.75687764293587,13.46174777905344,-0.2310854997200126,0.009238485594255465,13.303806782611723,11.826745795154178
1984-10-01,0.17709397958076567,1984,10,5.4899133670037354,22.3200055895844,13.932896125004106,0.027846605730269456,-0.10970996557440536,13.825873699460157,16.830092222580667
1984-11-01,0.12625613954706025,1984,11,3.7876841864118074,13.847063117543573,13.443968872561754,0.29530754448371144,-0.2707666323008831,13.116248685888367,10.059378931131766
1984-12-01,0.17606101069169933,1984,12,5.45789133144268,16.999469742903226,13.766717301851145,-0.11589842700761098,-0.011816959673711687,12.2807649061038,11.541578411460547
1985-01-01,0.11464988660628879,1985,1,3.5541464847949524,17.19453289209175,13.365998451017902,0.2642826767847673,-0.2127365593344197,11.194509605483622,13.640386407296798
1985-02-01,0.23508954756044576,1985,2,6.582507331692481,16.387955281616232,13.457262183164346,-0.2936233728653899,0.10598817990713617,13.909955671852902,9.805447949923751
1985-03-01,0.16732057364403144,1985,3,5.186937782964975,11.88360055249165,14.089942206792728,0.03534111972991876,-0.11357706989482982,13.876902372001144,6.696662769526675
1985-04-01,0.1398574918997527,1985,4,4.195724756992581,14.46764908784743,13.986224701256447,0.03596301094879458,-0.0789949591226487,13.253384975519525,10.27192433085485
1985-05-01,0.18409168256948863,1985,5,5.706842159654148,18.38697401101696,13.856701370951555,-0.2362176540068866,0.05191899684473943,12.124677547165707,12.680131851362813
1985-06-01,0.27872584192761857,1985,6,8.361775257828556,15.216964515031185,13.397979393665196,-0.6540517632687081,0.3493245525025995,12.564008700250245,6.855189257202628
1985-07-01,0.27587248421279653,1985,7,8.552047010596693,18.311018329820605,12.786011732655766,-0.5680671910209271,0.26522249402969783,12.701023443368516,9.758971319223912
1985-08-01,0.2981594471621448,1985,8,9.242942862026489,19.943135959246003,13.227052673200376,-0.48176977873341387,0.16569568838236337,13.690864085300836,10.700193097219515
1985-09-01,0.2842710601574064,1985,9,8.528131804722191,21.0871602450558,13.811131016508511,-0.3211768473754988,0.07172633779021681,14.039342921010107,12.559028440333607
1985-10-01,0.16178406717387958,1985,10,5.015306082390267,9.465135805146879,13.937547588628547,0.13403352831434912,-0.17555122045525887,15.354382022408128,4.449829722756612
1985-11-01,0.14506107093326445,1985,11,4.351832127997934,11.992718139342406,13.77466876125743,0.2718916498606931,-0.26328005887727685,14.235252767925141,7.640886011344472
1985-12-01,0.13862587199365228,1985,12,4.2974020318032204,16.104284439508767,13.818760093943865,0.29058797475420306,-0.28198346053019596,13.350639301055377,11.806882407705547
1986-01-01,0.14126310894576471,1986,1,4.379156377318706,22.623218828078887,13.749897896106063,-0.055963887079874104,0.007109532041345302,11.48538059275378,18.244062450760183
1986-02-01,0.12359288912222365,1986,2,3.460600895422262,13.333633580219649,13.422799911723189,0.2507519387353193,-0.19993789327532432,11.84048742813622,9.873032684797387
1986-03-01,0.12392438825076468,1986,3,3.8416560357737053,14.18559049094661,13.678774703001693,0.03338734040827372,-0.08675329164586562,12.721811972609075,10.343934455172906
1986-04-01,0.16436165735898076,1986,4,4.930849720769423,22.380578860561986,14.28994010134221,-0.16183162770558196,0.047509958352089016,12.480666381677729,17.449729139792563
1986-05-01,0.18924833138824337,1986,5,5.866698273035545,16.948231503355956,14.396371468261862,-0.24272881315810527,0.050363711129982246,12.37551206658688,11.08153323032041
1986-06-01,0.25733134571010047,1986,6,7.719940371303014,16.176086357440223,13.601289554447021,-0.5281987062100811,0.2533212060340015,12.603304924382547,8.456145986137209
1986-07-01,0.3004392897795352,1986,7,9.313617983165592,21.035331539548793,13.111299519294448,-0.692963292608841,0.38735393040225086,12.843926068545313,11.7217135563832
1986-08-01,0.32502121428132774,1986,8,10.07565764272116,17.923638221205607,13.794082536345627,-0.5569961028212679,0.21684008596148635,14.088271831791971,7.847980578484448
1986-09-01,0.28288374486340795,1986,9,8.486512345902238,20.934799600866796,13.964982536082687,-0.4271871808329833,0.1795276952715929,13.59310786010134,12.448287254964558
1986-10-01,0.13569190339352258,1986,10,4.2064490051992,19.20964550119581,13.922122976655658,0.0786879335805416,-0.11992824750760607,12.510576455756647,15.003196495996608
1986-11-01,0.14147861537791048,1986,11,4.244358461337314,20.129798967330373,14.043624463878814,0.04203337178683205,-0.11263860964616854,12.676875707322376,15.88544050599306
1986-12-01,0.18012010122464217,1986,12,5.583723137963907,19.261978971077625,13.992256548220269,-0.16468355956838665,0.008479675444045869,12.842127380045696,13.678255833113717
1987-01-01,0.18626027827904,1987,1,5.77406862665024,20.62056144077405,14.260066060279996,-0.2252351644443565,0.09970732682574336,12.218650535523881,14.84649281412381
1987-02-01,0.2590754796541223,1987,2,7.254113430315424,20.210351633920347,14.776715602216882,-0.4610756048244641,0.2440835344507365,12.851428241975848,12.956238203604922
1987-03-01,0.1415986596790248,1987,3,4.389558450049769,21.022876032057045,14.812376224010222,-0.024016579428871934,-0.063859608886473,13.36453746941301,16.633317582007276
1987-04-01,0.1876817769904699,1987,4,5.630453309714097,27.460195106252527,14.662205982343096,-0.346826685537206,0.1179309985464123,12.28971861081493,21.82974179653843
1987-05-01,0.18024587821097657,1987,5,5.587622224540274,16.172995217192362,14.511511136170043,-0.276986586050167,0.08645654090430599,12.47780595691437,10.585372992652088
1987-06-01,0.2955711696702093,1987,6,8.867135090106279,21.35391462336234,14.463198192448203,-0.6018170908866801,0.29797560003166706,12.911382940267652,12.48677953325606
1987-07-01,0.3043771224780167,1987,7,9.435690796818518,20.262894679193423,14.249918250012456,-0.5275008963521709,0.22062263295772666,13.126829990860617,10.827203882374905
1987-08-01,0.3315404164048139,1987,8,10.277752908549232,19.53180668663847,14.114065077275995,-0.5206959594412787,0.23127848123287478,13.218372252420842,9.254053778089236
1987-09-01,0.32080667441167304,1987,9,9.62420023235019,18.679098811555075,14.69479177634986,-0.3656880670604969,0.0923625249596003,13.994545369193107,9.054898579204885
1987-10-01,0.1432533732287832,1987,10,4.440854570092279,20.687189436053227,14.467669467554629,0.016017016901724492,-0.08602911115224471,12.168589471524028,16.246334865960947
1987-11-01,0.1473662585799918,1987,11,4.420987757399754,17.533173883596156,14.586027101349202,0.04457837159687327,-0.13095961819664204,12.782400535088673,13.112186126196402
1987-12-01,0.20815967168732227,1987,12,6.452949822306991,19.568947554530187,14.573357292659239,-0.18524038798141598,-0.0009905625551780287,13.074421531062995,13.115997732223196
1988-01-01,0.16397825067808733,1988,1,5.083325771020707,21.479995445039524,14.380053256710141,-0.07494291326916912,-0.02495040028181628,12.503225163747143,16.396669674018817
1988-02-01,0.16885265881850442,1988,2,4.896727105736629,21.018186799931673,14.629520474117328,-0.047736377091418716,-0.049617473584447847,13.2379306565118,16.121459694195046
1988-03-01,0.19908082734355015,1988,3,6.171505647650054,15.548476736538705,14.508057963130796,-0.09014429520528239,-0.05762731755289552,14.53246440582499,9.37697108888865
1988-04-01,0.13197621248085012,1988,4,3.9592863744255036,25.34347596564968,14.44949208768952,-0.002495131494171174,-0.04926029012740441,11.596428479164397,21.384189591224178
1988-05-01,0.18585818135130622,1988,5,5.761603621890493,31.151478417453088,14.450984922211319,-0.3107139839335891,0.09058168504847985,11.778124936785984,25.389874795562594
1988-06-01,0.23422439001988,1988,6,7.026731700596399,17.331296319371738,13.713917777748634,-0.3613465485226769,0.1365284116103955,12.40276792296812,10.304564618775338
1988-07-01,0.2651040346004722,1988,7,8.218225072614638,14.375888127164023,13.142852659685104,-0.5629395557661309,0.28423756674238493,12.641460994015885,6.157663054549385
1988-08-01,0.30884851744439207,1988,8,9.574304040776154,15.725268530477024,13.64951521709844,-0.39566376548819404,0.13005054867341537,14.050785019040367,6.15096448970087
1988-09-01,0.2906438327094015,1988,9,8.719314981282045,13.164828817314834,13.92904488533759,-0.2607696622645761,0.03870971023083096,14.050748462349375,4.44551383603279
1988-10-01,0.15296692804274425,1988,10,4.741974769325072,14.850913774318075,14.054921273746402,0.1397059853273304,-0.17862700451031285,13.314618186632558,10.108939004993003
1988-11-01,0.1266835229799632,1988,11,3.8005056893988955,15.646939066870273,13.975823413465719,0.21609403861125417,-0.19845806082811754,11.849657360026114,11.846433377471378
1988-12-01,0.11747886915573437,1988,12,3.6418449438277656,15.21071804089463,13.479082419202769,0.27683703775647645,-0.2534782668864839,12.192469974105103,11.568873097066865
1989-01-01,0.14872507955566022,1989,1,4.610477466225467,20.579693203891168,13.440706045071693,-0.12388379202095526,-0.01445239501528113,11.508668189533237,15.969215737665701
1989-02-01,0.15340951431131236,1989,2,4.295466400716746,17.81286282661457,13.53329058304638,-0.05860105908198478,0.006137361984078616,12.700868776411701,13.517396425897823
1989-03-01,0.15149244134200107,1989,3,4.696265681602033,11.87259097755504,13.614114708600027,0.3315399678562012,-0.2671042252333999,13.797349022229627,7.176325295953007
1989-04-01,0.17558722093072412,1989,4,5.267616627921724,18.402977232574973,14.114576212675786,-0.2539119513973086,0.0761639306885337,12.518767945598954,13.135360604653249
1989-05-01,0.2065260421248806,1989,5,6.4023073058712985,24.90542829417571,13.898775478774269,-0.37305375544216307,0.1304685835246357,12.151732440430857,18.50312098830441
1989-06-01,0.24116976578031962,1989,6,7.235092973409588,19.107016294669833,13.60672167837265,-0.46243714419844206,0.18308221511749517,12.379786406702205,11.871923321260244
1989-07-01,0.28574516675845085,1989,7,8.858100169511976,17.21000273956493,13.131438957631815,-0.579132151154929,0.26695912562131546,13.344853538461537,8.351902570052955
1989-08-01,0.30549009014535833,1989,8,9.470192794506108,18.925097655387084,13.56411328880722,-0.49094729962565276,0.16378183388733367,13.408827810466756,9.454904860880976
1989-09-01,0.2783650855377711,1989,9,8.350952566133133,20.595737692284466,13.933953578510284,-0.3284579567467734,0.07668360298313624,13.847262981780322,12.244785126151333
1989-10-01,0.20808687465627687,1989,10,6.450693114344583,26.437302780704936,13.963494534368522,-0.20043243862264581,0.01723375788400098,13.037002861775447,19.98660966636035
1989-11-01,0.15356079792232838,1989,11,4.606823937669851,12.885078778113684,14.356063383897492,0.14999445648658222,-0.19268787279441352,13.545781596779458,8.278254840443832
1989-12-01,0.1360171492319787,1989,12,4.2165316261913395,14.707262963133124,14.256207831221559,0.32598265360571865,-0.27355296930075074,13.29288235882929,10.490731336941785
1990-01-01,0.18501982119267651,1990,1,5.735614456972972,15.418217011928716,14.102639177820663,-0.22281588082370082,0.0489497479955619,12.351548774670874,9.682602554955743
1990-02-01,0.1263007636082056,1990,2,3.536421381029757,13.531658555882009,14.383874533301196,0.22137009416567127,-0.157102671894982,12.443965699053422,9.995237174852253
1990-03-01,0.19092842932046308,1990,3,5.9187813089343555,16.463612460493845,14.615374563941714,-0.19752524999212404,0.07447791781781894,13.636376199672233,10.544831151559489
1990-04-01,0.15435874787768372,1990,4,4.630762436330512,19.47109469001386,14.565370203955467,-0.1175701116247076,0.019443320211162088,11.993179824828633,14.840332253683348
1990-05-01,0.22123932384994577,1990,5,6.858419039348319,19.883036400005423,14.323475786926565,-0.4331513775171905,0.13864404983196768,12.425982054401038,13.024617360657103
1990-06-01,0.2648243113051614,1990,6,7.944729339154842,20.97117270587779,14.092329582220145,-0.6505977746620878,0.3288829490313812,11.917807701882277,13.02644336672295
1990-07-01,0.2999175280871288,1990,7,9.297443370700993,20.388476837128835,13.501809989556477,-0.5841264101123279,0.2498802481402174,12.9348258748776,11.091033466427842
1990-08-01,0.3421338538783567,1990,8,10.606149470229058,14.079501219271226,13.698494550372686,-0.5902455221671504,0.2713753962047262,13.731585321510174,3.473351749042168
1990-09-01,0.3596261446807576,1990,9,10.788784340422728,12.45140479109806,14.265091587531913,-0.4008869266188348,0.11821292671333933,14.341176477103106,1.6626204506753322
1990-10-01,0.189554916998975,1990,10,5.876202426968225,16.047413042411936,14.573553150032978,0.04583946315602271,-0.16491678746555188,13.382253768273225,10.17121061544371
1990-11-01,0.20181132391458867,1990,11,6.05433971743766,11.359030369331567,14.422274922053475,-0.08929566389691283,-0.0565704214548262,13.223033393972363,5.304690651893907
1990-12-01,0.16287228487185773,1990,12,5.04904083102759,14.769562990667007,14.27528067007637,0.012433443763624168,-0.1073977615975695,12.965219123490368,9.720522159639417
1991-01-01,0.1462174580924795,1991,1,4.532741200866864,17.79877513170636,14.275618073429484,0.049348027023134435,-0.09082626334057446,12.66468297029703,13.266033930839496
1991-02-01,0.20683268001898733,1991,2,5.791315040531646,18.1773603174017,14.516920545401774,-0.2440413906789295,0.09441547043084085,12.834474120552716,12.386045276870053
1991-03-01,0.12361731094824327,1991,3,3.832136639395541,17.2943847357204,14.597087771038332,0.026614753715673636,-0.07870991457508637,12.144047364208193,13.462248096324858
1991-04-01,0.16324258330705738,1991,4,4.897277499211722,20.44360521383875,14.3221244253358,-0.17474462054471251,0.03351379683403982,12.385139721684254,15.54632771462703
1991-05-01,0.18694429041309868,1991,5,5.795273002806059,22.070052816904333,14.674158782344705,-0.28586618929611773,0.07667724695289736,12.293506088129691,16.274779814098274
1991-06-01,0.24335049449634036,1991,6,7.300514834890211,20.130530309249533,14.48919069707074,-0.46811545109180747,0.20877655814980906,12.298496783810252,12.830015474359321
1991-07-01,0.27064378198100314,1991,7,8.389957241411098,21.028691582097316,13.540676623881836,-0.6545288004795805,0.32324067745513807,12.490797188554017,12.638734340686218
1991-08-01,0.3481248376944216,1991,8,10.79186996852707,17.883220724936216,13.297108260748246,-0.723931651550698,0.38388139645664987,14.23894858383201,7.091350756409145
1991-09-01,0.27839423030542554,1991,9,8.351826909162765,16.90850368344376,13.993416104956395,-0.35646490998320524,0.13435125719306384,13.481775314350907,8.556676774280996
1991-10-01,0.26252473062727844,1991,10,8.138266649445631,22.034970731047096,13.781733557350663,-0.3495942577419751,0.07385567557291635,13.711230756208941,13.896704081601465
1991-11-01,0.13552876744397244,1991,11,4.0658630233191735,21.217140923666353,14.088297209388372,0.028570730503826455,-0.13035644705154703,12.181708533783045,17.15127790034718
1991-12-01,0.11542299521046048,1991,12,3.578112851524275,16.92733340637203,14.290582670515448,0.09467854415251059,-0.15582940057317263,11.598796844521813,13.349220554847754
1992-01-01,0.1821018098669085,1992,1,5.645156105874163,17.961585430351576,14.363583577894474,-0.11814534180364859,0.012251690725626038,13.310619075399845,12.316429324477413
1992-02-01,0.1567975879659215,1992,2,4.547130051011724,17.367920683360904,14.509532145439152,-0.07381130891297097,0.012538319611468961,12.571514570558154,12.82079063234918
1992-03-01,0.1690021586925203,1992,3,5.239066919468129,23.089165103609826,14.756918506292266,-0.22901229901978373,0.11116078882816115,12.453906789515557,17.850098184141697
1992-04-01,0.15983944846300546,1992,4,4.795183453890164,24.971381702858757,14.820146093699577,-0.21031504556230257,0.06873843247321593,12.258896434120333,20.176198248968593
1992-05-01,0.19715704776632012,1992,5,6.111868480755923,22.27379589139739,14.610477932035678,-0.3282869093281416,0.12624030973924,12.447359854422803,16.161927410641468
1992-06-01,0.29032521137878203,1992,6,8.70975634136346,22.159829765988356,14.071707784523824,-0.6582712071360345,0.2925167607737111,12.756808011750625,13.450073424624895
1992-07-01,0.2877638830586298,1992,7,8.920680374817524,14.386995664520239,13.001493903018854,-0.6993047249173198,0.3513941061845633,12.755817988249374,5.466315289702715
1992-08-01,0.32370829132382245,1992,8,10.034957031038497,14.791526336947463,13.479934457632226,-0.5846912839339796,0.26943087668611354,13.77567711935589,4.756569305908966
1992-09-01,0.27684872127046,1992,9,8.305461638113801,18.790046524256525,13.815645076322937,-0.33028659461540955,0.038649667244509474,13.842778306058147,10.484584886142724
1992-10-01,0.3147733899048235,1992,10,9.757975087049529,16.182978056984755,14.237545168406314,-0.3225790973638842,0.059159385329192474,14.407886208572325,6.4250029699352265
1992-11-01,0.14011958094056606,1992,11,4.203587428216982,15.028770720824696,14.179140664910904,0.1786806580551092,-0.21285570159387485,13.14821457665107,10.825183292607715
1992-12-01,0.14033622756786826,1992,12,4.350423054603916,12.805819079761903,14.209867777039449,0.17445006560947263,-0.2217837618920272,12.403999370906321,8.455396025157988
1993-01-01,0.16535418257245452,1993,1,5.12597965974609,21.402935163591607,13.915888035557998,-0.0899231313764173,-0.041495444686170856,12.994630465672937,16.276955503845517
1993-02-01,0.13591118094198615,1993,2,3.805513066375612,22.56960714615357,13.941933327522122,0.009552538193889534,-0.029517879035757942,11.979331008160154,18.764094079777955
1993-03-01,0.14300068398864896,1993,3,4.433021203648118,21.063234913821947,13.95568634089642,-0.13884673929489444,0.04221852042835589,12.634141197421386,16.63021371017383
1993-04-01,0.1539420242690907,1993,4,4.6182607280727215,22.512683271214044,14.45887629442882,-0.2318458796818567,0.06932512708125829,12.126473911652706,17.894422543141324
1993-05-01,0.1792122679698756,1993,5,5.555580307066144,17.858061223525326,14.533544145238977,-0.2733358142036385,0.065639315615436,12.391827875095203,12.302480916459182
1993-06-01,0.289316938664307,1993,6,8.679508159929211,17.941566907215943,14.110717922190304,-0.6689829264485062,0.3404981018396783,12.58012450201284,9.262058747286732
1993-07-01,0.30499495864288223,1993,7,9.454843717929348,20.792284780359438,13.63204941876677,-0.6462359398833663,0.2944482582954753,13.205742426939397,11.33744106243009
1993-08-01,0.352002766991981,1993,8,10.912085776751411,12.602109981884555,13.658650156551744,-0.6106342140939027,0.2858880475405029,13.801291332172777,1.6900242051331436
1993-09-01,0.29291272602113044,1993,9,8.787381780633913,18.131916381217238,13.963083911738408,-0.3162225335820198,0.070099128056579,13.746377968733425,9.344534600583325
1993-10-01,0.24728178468557827,1993,10,7.665735325252927,18.213100348916143,14.237784374952184,-0.22920616613924927,0.02004209953609436,13.448876608575985,10.547365023663216
1993-11-01,0.11829424543565804,1993,11,3.548827363069741,20.002614523231976,14.080109002174993,0.20787101943167843,-0.24342782478469482,12.277548781198997,16.453787160162236
1993-12-01,0.15671038858418157,1993,12,4.858022046109629,20.537539345549032,14.260536481226325,-0.025123440652531286,-0.08633796860818678,12.198731626373627,15.679517299439404
1994-01-01,0.1334615340490127,1994,1,4.137307555519394,21.789212761109248,13.880843811732404,0.022993444293954637,-0.0715968278634407,11.98636485213796,17.651905205589856
1994-02-01,0.14388165562443234,1994,2,4.028686357484105,19.907093811231853,13.921053002010524,-0.12224914972884081,0.05717110418544451,11.58441381460124,15.878407453747748
1994-03-01,0.13497297594908514,1994,3,4.184162254421639,18.96356916321485,13.96742301760787,-0.0764117473850908,0.012746300924046083,11.444758621117126,14.77940690879321
1994-04-01,0.15991987352592685,1994,4,4.797596205777806,21.591343508192285,14.179989975651267,-0.18870750369554554,0.0758176272743714,11.529961770209988,16.79374730241448
1994-05-01,0.19835423151187836,1994,5,6.148981176868229,24.182729816608344,14.30458261031032,-0.3526092665639826,0.13220418102657447,11.81670354586008,18.033748639740114
1994-06-01,0.2662525416394014,1994,6,7.987576249182041,15.94952380156615,13.629898907359859,-0.5631733092165995,0.24696124841256129,12.486301528886953,7.961947552384109
1994-07-01,0.28075571794528914,1994,7,8.703427256303963,11.782319421969282,13.293801778611282,-0.6467577984382064,0.34177058094046653,12.781753191382874,3.0788921656653194
1994-08-01,0.3358786047766365,1994,8,10.412236748075731,13.315644924059997,13.321859298272784,-0.628887290029035,0.3006247879566221,13.691439496899141,2.903408175984266
1994-09-01,0.3062567764835374,1994,9,9.187703294506122,15.767501847479837,14.049250077749889,-0.4317093921711598,0.18059570062226638,13.836330356750574,6.579798552973715
1994-10-01,0.165048888036949,1994,10,5.116515529145419,20.472142860750072,14.015819191541027,-0.03658736246271091,-0.08901820672036982,12.87847409788193,15.355627331604653
1994-11-01,0.137693222456566,1994,11,4.13079667369698,20.012271969363372,13.92261051746192,-0.0029695210162683913,-0.10377315379709189,12.049899754107278,15.881475295666391
1994-12-01,0.14785007643659434,1994,12,4.583352369534425,19.242441798289573,14.25113227254036,-0.06538111371582084,-0.03663770849771406,12.058938602110759,14.659089428755149
1995-01-01,0.21924935989566957,1995,1,6.796730156765757,20.15544692856646,14.194058692059627,-0.2346145723060871,0.13098782707565482,13.621935346099443,13.358716771800701
1995-02-01,0.2516479791272717,1995,2,7.046143415563608,14.315371253279107,14.485111108488809,-0.12750921144590274,-0.008540182556710152,14.882738531171796,7.269227837715499
1995-03-01,0.164856107130345,1995,3,5.110539321040695,15.688408392613935,14.510992933349428,-0.0007966319335167123,-0.056885979741328606,13.497534728661188,10.57786907157324
1995-04-01,0.172726717428556,1995,4,5.18180152285668,21.627940089140303,14.686004430484331,-0.15364770792783788,0.033520837380595254,12.267960434990753,16.446138566283622
1995-05-01,0.21926219404510822,1995,5,6.797128015398354,22.67631464198817,14.38796739176695,-0.35174174760659305,0.13925841303154973,12.131955461647262,15.879186626589817
