date,precip_mm,year,month,temp_c,wind_u,wind_v,solar_rad
2022-12-16 12:00:00,15.779086,2022,12,17.793976,-6.604432,1.4055265,400.023225
2023-01-16 12:00:00,11.432695,2023,1,17.471558,-8.218629,1.1977423,441.206136
2023-02-15 00:00:00,12.653052,2023,2,17.830719,-8.447869,0.8398059,426.09756
2023-03-16 12:00:00,26.202137,2023,3,17.6568,-5.8530955,1.2994574,429.742026
2023-04-16 00:00:00,31.101976,2023,4,17.76181,-2.1425896,1.5756392,359.60658
2023-05-16 12:00:00,19.955488,2023,5,17.843475,-2.4681742,0.2542422,441.120762
2023-06-16 00:00:00,25.392864,2023,6,17.48648,-3.6571312,-0.30008474,363.83034
2023-07-16 12:00:00,7.5631113,2023,7,17.825409,-6.328595,-1.0915194,577.884454
2023-08-16 12:00:00,14.751211,2023,8,18.258942,-5.1734986,-0.8783963,488.110438
2023-09-16 00:00:00,15.799148,2023,9,18.487457,-2.339785,-0.4671282,492.55452
2023-10-16 12:00:00,32.95018,2023,10,17.855316,-1.9860907,0.46532997,365.814477
2023-11-16 00:00:00,41.353477,2023,11,17.62616,-1.8681011,0.67531335,289.27788
2023-12-16 12:00:00,20.997728,2023,12,18.263153,-3.9318218,1.3002585,399.517863
2024-01-16 12:00:00,15.990187,2024,1,18.653473,-7.015601,2.5794086,500.229764
2024-02-15 12:00:00,22.592543,2024,2,18.460724,-7.4586725,1.8497878,404.989524
2024-03-16 12:00:00,23.77195,2024,3,18.90207,-5.289144,0.95603514,440.658552
2024-04-16 00:00:00,22.880016,2024,4,19.037231,-3.494212,0.53918636,433.15137
2024-05-16 12:00:00,20.60273,2024,5,18.570404,-3.975394,0.42229718,433.943301
2024-06-16 00:00:00,16.152647,2024,6,18.432404,-6.5597734,-0.67207,447.08196
2024-07-16 12:00:00,7.8060317,2024,7,18.321411,-5.7980475,-0.44584662,544.30885
2024-08-16 12:00:00,9.529913,2024,8,18.375946,-6.0920954,-0.7607347,543.400984
2024-09-16 00:00:00,25.998857,2024,9,18.360504,-2.876137,0.2439344,408.50343
2024-10-16 12:00:00,33.710415,2024,10,18.075897,-2.1281545,0.38321108,345.742225
2024-11-16 00:00:00,34.090786,2024,11,17.76706,-2.7107635,0.86777794,315.96675
2024-12-16 12:00:00,24.369844,2024,12,18.19693,-6.654327,0.46383974,355.912953
2025-01-16 12:00:00,24.874348,2025,1,18.332947,-5.5466228,2.4273896,396.209295
2025-02-15 00:00:00,21.745293,2025,2,18.67569,-6.586052,1.4324803,418.24076
2025-03-16 12:00:00,14.636993,2025,3,19.380463,-4.8267255,0.2928652,522.560924
2025-04-16 00:00:00,29.507833,2025,4,19.111816,-0.61034733,0.38909975,395.50896
2025-05-16 12:00:00,33.497322,2025,5,18.398193,-1.1987113,0.46614933,371.164612
2025-06-16 00:00:00,13.478766,2025,6,18.59079,-3.2785275,0.18985918,436.13523
2025-07-16 12:00:00,14.738116,2025,7,18.323334,-3.7334409,-0.08737132,474.804339
2025-08-16 12:00:00,3.7183235,2025,8,18.558746,-2.888904,0.5137806,607.14771
2025-09-16 00:00:00,20.31486,2025,9,18.6044,-2.712299,0.32742012,469.70784
2025-10-16 12:00:00,36.87064,2025,10,18.309723,-2.2295825,0.45510352,354.981186
2025-11-16 00:00:00,33.600372,2025,11,17.807129,-2.01664,1.2185072,351.41865
2025-12-16 12:00:00,26.552904,2025,12,18.056244,-6.037325,0.18560125,340.56817
2026-01-16 12:00:00,18.044735,2026,1,18.738312,-8.413285,1.1292306,502.149656
2026-02-15 00:00:00,22.742786,2026,2,19.261993,-8.124574,1.7832094,447.238792
2026-03-16 12:00:00,25.134308,2026,3,18.921844,-6.3416038,0.41982234,408.284508
2026-04-16 00:00:00,26.334187,2026,4,18.904633,-3.5287757,0.13478786,385.82289
2026-05-16 12:00:00,24.06568,2026,5,18.735138,-1.7485185,0.7950146,413.943651
2026-06-16 00:00:00,12.048323,2026,6,18.849426,-3.2380486,0.29711187,440.65938
2026-07-16 12:00:00,17.02681,2026,7,18.374115,-5.987526,-0.76882476,463.605279
2026-08-16 12:00:00,14.6299305,2026,8,18.269165,-6.475842,-0.9742101,507.506828
2026-09-16 00:00:00,20.659363,2026,9,18.541046,-3.1207087,-0.27414018,431.81001
2026-10-16 12:00:00,35.316772,2026,10,17.596039,-1.4204794,0.5620354,331.923386
2026-11-16 00:00:00,25.498674,2026,11,17.41043,-2.0575306,0.39128715,373.92114
2026-12-16 12:00:00,22.40711,2026,12,17.811981,-3.4632576,1.8830441,385.807462
2027-01-16 12:00:00,16.522375,2027,1,18.016754,-5.6613216,2.503535,423.542739
2027-02-15 00:00:00,11.86468,2027,2,18.351349,-7.799493,1.9842578,460.788216
2027-03-16 12:00:00,23.108192,2027,3,18.41455,-3.2622497,1.8220956,475.863516
2027-04-16 00:00:00,32.686443,2027,4,17.861542,-3.2476332,1.1039824,364.28304
2027-05-16 12:00:00,14.816387,2027,5,17.79422,-2.9186013,0.6238864,476.422136
2027-06-16 00:00:00,30.21243,2027,6,17.218323,-7.0583477,-0.24838789,332.41152
2027-07-16 12:00:00,12.045336,2027,7,17.589447,-6.6163983,-0.59987605,476.378054
2027-08-16 12:00:00,25.508808,2027,8,17.821655,-5.688522,-0.81082374,416.874422
2027-09-16 00:00:00,29.063768,2027,9,18.064636,-4.4267797,-0.5510989,409.10916
